year,band,country,facets,score,question
2020,C_band,lithuania,personnel,4.0,Q38.
2020,C_band,lithuania,personnel,4.0,Q38.
2020,C_band,lithuania,personnel,4.0,Q39.
2020,C_band,lithuania,personnel,1.0,Q39.
2020,C_band,lithuania,personnel,4.0,Q40.
2020,C_band,lithuania,personnel,4.0,Q40.
2020,C_band,lithuania,personnel,2.0,Q40.
2020,C_band,lithuania,personnel,2.0,Q41.
2020,C_band,lithuania,personnel,1.0,Q41.
2020,C_band,lithuania,personnel,3.0,Q41.
2020,C_band,lithuania,personnel,3.0,Q42.
2020,C_band,lithuania,personnel,4.0,Q42.
2020,C_band,lithuania,personnel,0.0,Q42.
2020,C_band,lithuania,personnel,0.0,Q42.
2020,C_band,lithuania,personnel,4.0,Q43.
2020,C_band,lithuania,personnel,4.0,Q43.
2020,C_band,lithuania,personnel,3.0,Q43.
2020,C_band,lithuania,personnel,4.0,Q44.
2020,C_band,lithuania,personnel,4.0,Q44.
2020,C_band,lithuania,personnel,0.0,Q44.
2020,C_band,lithuania,personnel,4.0,Q45.
2020,C_band,lithuania,personnel,2.0,Q46.
2020,C_band,lithuania,personnel,4.0,Q46.
2020,C_band,lithuania,personnel,3.0,Q46.
2020,C_band,lithuania,personnel,4.0,Q46.
2020,C_band,lithuania,personnel,3.0,Q47.
2020,C_band,lithuania,personnel,2.0,Q47.
2020,C_band,lithuania,personnel,2.0,Q47.
2020,C_band,lithuania,personnel,0.0,Q47.
2020,C_band,lithuania,personnel,2.0,Q48.
2020,C_band,lithuania,personnel,1.0,Q48.
2020,C_band,lithuania,personnel,2.0,Q48.
2020,C_band,lithuania,personnel,2.0,Q49.
2020,C_band,lithuania,personnel,2.0,Q49.
2020,C_band,lithuania,personnel,0.0,Q49.
2020,C_band,lithuania,personnel,4.0,Q50.
2020,C_band,lithuania,personnel,4.0,Q50.
2020,C_band,lithuania,personnel,2.0,Q50.
2020,C_band,lithuania,operational,0.0,Q51.
2020,C_band,lithuania,operational,0.0,Q51.
2020,C_band,lithuania,operational,1.0,Q52.
2020,C_band,lithuania,operational,0.0,Q53.
2020,C_band,lithuania,operational,0.0,Q53.
2020,C_band,lithuania,operational,1.0,Q54.
2020,C_band,lithuania,operational,0.0,Q54.
2020,C_band,lithuania,operational,0.0,Q54.
2020,C_band,lithuania,operational,0.0,Q55.
2020,C_band,lithuania,operational,2.0,Q55.
2020,C_band,lithuania,operational,0.0,Q56.
2020,C_band,lithuania,operational,0.0,Q56.
2020,C_band,lithuania,operational,0.0,Q56.
2020,C_band,lithuania,procurement,0.0,Q57.
2020,C_band,lithuania,procurement,2.0,Q57.
2020,C_band,lithuania,procurement,1.0,Q57.
2020,C_band,lithuania,procurement,2.0,Q58.
2020,C_band,lithuania,procurement,2.0,Q58.
2020,C_band,lithuania,procurement,3.0,Q58.
2020,C_band,lithuania,procurement,4.0,Q59.
2020,C_band,lithuania,procurement,3.0,Q59.
2020,C_band,lithuania,procurement,4.0,Q59.
2020,C_band,lithuania,procurement,2.0,Q60.
2020,C_band,lithuania,procurement,1.0,Q60.
2020,C_band,lithuania,procurement,1.0,Q61.
2020,C_band,lithuania,procurement,2.0,Q61.
2020,C_band,lithuania,procurement,1.0,Q62.
2020,C_band,lithuania,procurement,1.0,Q62.
2020,C_band,lithuania,procurement,1.0,Q63.
2020,C_band,lithuania,procurement,4.0,Q63.
2020,C_band,lithuania,procurement,3.0,Q63.
2020,C_band,lithuania,procurement,1.0,Q64.
2020,C_band,lithuania,procurement,1.0,Q64.
2020,C_band,lithuania,procurement,3.0,Q65.
2020,C_band,lithuania,procurement,0.0,Q65.
2020,C_band,lithuania,procurement,4.0,Q65.
2020,C_band,lithuania,procurement,0.0,Q65.
2020,C_band,lithuania,procurement,1.0,Q66.
2020,C_band,lithuania,procurement,1.0,Q66.
2020,C_band,lithuania,procurement,0.0,Q66.
2020,C_band,lithuania,procurement,0.0,Q66.
2020,C_band,lithuania,procurement,4.0,Q67.
2020,C_band,lithuania,procurement,2.0,Q67.
2020,C_band,lithuania,procurement,2.0,Q67.
2020,C_band,lithuania,procurement,2.0,Q67.
2020,C_band,lithuania,procurement,4.0,Q68.
2020,C_band,lithuania,procurement,4.0,Q68.
2020,C_band,lithuania,procurement,4.0,Q68.
2020,C_band,lithuania,procurement,2.0,Q69.
2020,C_band,lithuania,procurement,4.0,Q69.
2020,C_band,lithuania,procurement,3.0,Q69.
2020,C_band,lithuania,procurement,4.0,Q70.
2020,C_band,lithuania,procurement,0.0,Q70.
2020,C_band,lithuania,procurement,0.0,Q71.
2020,C_band,lithuania,procurement,0.0,Q71.
2020,C_band,lithuania,procurement,0.0,Q71.
2020,C_band,lithuania,procurement,0.0,Q71.
2020,C_band,lithuania,procurement,0.0,Q72.
2020,C_band,lithuania,procurement,2.0,Q73.
2020,C_band,lithuania,procurement,0.0,Q73.
2020,C_band,lithuania,procurement,2.0,Q74.
2020,C_band,lithuania,procurement,0.0,Q75.
2020,C_band,lithuania,procurement,0.0,Q75.
2020,C_band,lithuania,procurement,0.0,Q75.
2020,C_band,north-macedonia,political,4.0,Q1.
2020,C_band,north-macedonia,political,3.0,Q1.
2020,C_band,north-macedonia,political,3.0,Q1.
2020,C_band,north-macedonia,political,4.0,Q2.
2020,C_band,north-macedonia,political,3.0,Q2.
2020,C_band,north-macedonia,political,4.0,Q2.
2020,C_band,north-macedonia,political,1.0,Q2.
2020,C_band,north-macedonia,political,0.0,Q2.
2020,C_band,north-macedonia,political,2.0,Q2.
2020,C_band,north-macedonia,political,4.0,Q3.
2020,C_band,north-macedonia,political,2.0,Q3.
2020,C_band,north-macedonia,political,2.0,Q3.
2020,C_band,north-macedonia,political,3.0,Q3.
2020,C_band,north-macedonia,political,4.0,Q4.
2020,C_band,north-macedonia,political,2.0,Q4.
2020,C_band,north-macedonia,political,2.0,Q4.
2020,C_band,north-macedonia,political,4.0,Q5.
2020,C_band,north-macedonia,political,2.0,Q5.
2020,C_band,north-macedonia,political,3.0,Q6.
2020,C_band,north-macedonia,political,3.0,Q6.
2020,C_band,north-macedonia,political,3.0,Q7.
2020,C_band,north-macedonia,political,3.0,Q7.
2020,C_band,north-macedonia,political,3.0,Q8.
2020,C_band,north-macedonia,political,3.0,Q8.
2020,C_band,north-macedonia,political,3.0,Q8.
2020,C_band,north-macedonia,political,0.0,Q9.
2020,C_band,north-macedonia,political,3.0,Q10.
2020,C_band,north-macedonia,political,4.0,Q10.
2020,C_band,north-macedonia,political,2.0,Q10.
2020,C_band,north-macedonia,political,3.0,Q11.
2020,C_band,north-macedonia,political,3.0,Q11.
2020,C_band,north-macedonia,political,2.0,Q11.
2020,C_band,north-macedonia,political,3.0,Q12.
2020,C_band,north-macedonia,political,2.0,Q12.
2020,C_band,north-macedonia,political,2.0,Q13.
2020,C_band,north-macedonia,political,2.0,Q13.
2020,C_band,north-macedonia,political,3.0,Q14.
2020,C_band,north-macedonia,political,4.0,Q14.
2020,C_band,north-macedonia,political,4.0,Q14.
2020,C_band,north-macedonia,political,3.0,Q15.
2020,C_band,north-macedonia,political,3.0,Q15.
2020,C_band,north-macedonia,political,0.0,Q15.
2020,C_band,north-macedonia,political,3.0,Q16.
2020,C_band,north-macedonia,political,2.0,Q16.
2020,C_band,north-macedonia,political,2.0,Q16.
2020,C_band,north-macedonia,political,3.0,Q16.
2020,C_band,north-macedonia,political,3.0,Q17.
2020,C_band,north-macedonia,political,3.0,Q17.
2020,C_band,north-macedonia,political,2.0,Q17.
2020,C_band,north-macedonia,political,2.0,Q17.
2020,C_band,north-macedonia,political,4.0,Q18.
2020,C_band,north-macedonia,political,4.0,Q18.
2020,C_band,north-macedonia,political,0.0,Q18.
2020,C_band,north-macedonia,political,0.0,Q18.
2020,C_band,north-macedonia,political,0.0,Q18.
2020,C_band,north-macedonia,political,2.0,Q19.
2020,C_band,north-macedonia,political,3.0,Q19.
2020,C_band,north-macedonia,political,4.0,Q20.
2020,C_band,north-macedonia,political,3.0,Q20.
2020,C_band,north-macedonia,political,0.0,Q20.
2020,C_band,north-macedonia,political,2.0,Q21.
2020,C_band,north-macedonia,political,2.0,Q21.
2020,C_band,north-macedonia,political,1.0,Q22.
2020,C_band,north-macedonia,political,2.0,Q22.
2020,C_band,north-macedonia,political,0.0,Q22.
2020,C_band,north-macedonia,political,4.0,Q23.
2020,C_band,north-macedonia,political,4.0,Q23.
2020,C_band,north-macedonia,political,0.0,Q23.
2020,C_band,north-macedonia,political,3.0,Q76.
2020,C_band,north-macedonia,political,1.0,Q76.
2020,C_band,north-macedonia,political,1.0,Q76.
2020,C_band,north-macedonia,political,2.0,Q76.
2020,C_band,north-macedonia,financial,4.0,Q24.
2020,C_band,north-macedonia,financial,3.0,Q24.
2020,C_band,north-macedonia,financial,1.0,Q24.
2020,C_band,north-macedonia,financial,0.0,Q25.
2020,C_band,north-macedonia,financial,0.0,Q25.
2020,C_band,north-macedonia,financial,0.0,Q25.
2020,C_band,north-macedonia,financial,1.0,Q26.
2020,C_band,north-macedonia,financial,3.0,Q27.
2020,C_band,north-macedonia,financial,0.0,Q28.
2020,C_band,north-macedonia,financial,0.0,Q28.
2020,C_band,north-macedonia,financial,4.0,Q29.
2020,C_band,north-macedonia,financial,0.0,Q29.
2020,C_band,north-macedonia,financial,4.0,Q29.
2020,C_band,north-macedonia,financial,4.0,Q30.
2020,C_band,north-macedonia,financial,0.0,Q30.
2020,C_band,north-macedonia,financial,3.0,Q30.
2020,C_band,north-macedonia,financial,4.0,Q31.
2020,C_band,north-macedonia,financial,4.0,Q31.
2020,C_band,north-macedonia,financial,2.0,Q32.
2020,C_band,north-macedonia,financial,2.0,Q32.
2020,C_band,north-macedonia,financial,4.0,Q33.
2020,C_band,north-macedonia,financial,4.0,Q33.
2020,C_band,north-macedonia,financial,1.0,Q77.
2020,C_band,north-macedonia,financial,3.0,Q77.
2020,C_band,north-macedonia,financial,4.0,Q77.
2020,C_band,north-macedonia,financial,0.0,Q77.
2020,C_band,north-macedonia,personnel,3.0,Q34.
2020,C_band,north-macedonia,personnel,3.0,Q34.
2020,C_band,north-macedonia,personnel,1.0,Q34.
2020,C_band,north-macedonia,personnel,4.0,Q35.
2020,C_band,north-macedonia,personnel,3.0,Q35.
2020,C_band,north-macedonia,personnel,4.0,Q36.
2020,C_band,north-macedonia,personnel,2.0,Q36.
2020,C_band,north-macedonia,personnel,0.0,Q36.
2020,C_band,north-macedonia,personnel,2.0,Q37.
2020,C_band,north-macedonia,personnel,3.0,Q37.
2020,C_band,north-macedonia,personnel,2.0,Q37.
2020,C_band,north-macedonia,personnel,1.0,Q38.
2020,C_band,north-macedonia,personnel,4.0,Q38.
2020,C_band,north-macedonia,personnel,4.0,Q38.
2020,C_band,north-macedonia,personnel,4.0,Q39.
2020,C_band,north-macedonia,personnel,4.0,Q39.
2020,C_band,north-macedonia,personnel,4.0,Q40.
2020,C_band,north-macedonia,personnel,4.0,Q40.
2020,C_band,north-macedonia,personnel,4.0,Q40.
2020,C_band,north-macedonia,personnel,4.0,Q41.
2020,C_band,north-macedonia,personnel,1.0,Q41.
2020,C_band,north-macedonia,personnel,2.0,Q41.
2020,C_band,north-macedonia,personnel,4.0,Q42.
2020,C_band,north-macedonia,personnel,3.0,Q42.
2020,C_band,north-macedonia,personnel,2.0,Q42.
2020,C_band,north-macedonia,personnel,4.0,Q42.
2020,C_band,north-macedonia,personnel,0.0,Q43.
2020,C_band,north-macedonia,personnel,0.0,Q43.
2020,C_band,north-macedonia,personnel,0.0,Q43.
2020,C_band,north-macedonia,personnel,4.0,Q44.
2020,C_band,north-macedonia,personnel,3.0,Q44.
2020,C_band,north-macedonia,personnel,0.0,Q44.
2020,C_band,north-macedonia,personnel,4.0,Q45.
2020,C_band,north-macedonia,personnel,4.0,Q46.
2020,C_band,north-macedonia,personnel,4.0,Q46.
2020,C_band,north-macedonia,personnel,2.0,Q46.
2020,C_band,north-macedonia,personnel,2.0,Q46.
2020,C_band,north-macedonia,personnel,4.0,Q47.
2020,C_band,north-macedonia,personnel,4.0,Q47.
2020,C_band,north-macedonia,personnel,2.0,Q47.
2020,C_band,north-macedonia,personnel,2.0,Q47.
2020,C_band,north-macedonia,personnel,4.0,Q48.
2020,C_band,north-macedonia,personnel,2.0,Q48.
2020,C_band,north-macedonia,personnel,3.0,Q48.
2020,C_band,north-macedonia,personnel,2.0,Q49.
2020,C_band,north-macedonia,personnel,4.0,Q49.
2020,C_band,north-macedonia,personnel,3.0,Q49.
2020,C_band,north-macedonia,personnel,4.0,Q50.
2020,C_band,north-macedonia,personnel,0.0,Q50.
2020,C_band,north-macedonia,personnel,4.0,Q50.
2020,C_band,north-macedonia,operational,1.0,Q51.
2020,C_band,north-macedonia,operational,0.0,Q51.
2020,C_band,north-macedonia,operational,1.0,Q52.
2020,C_band,north-macedonia,operational,4.0,Q53.
2020,C_band,north-macedonia,operational,3.0,Q53.
2020,C_band,north-macedonia,operational,1.0,Q54.
2020,C_band,north-macedonia,operational,0.0,Q54.
2020,C_band,north-macedonia,operational,0.0,Q54.
2020,C_band,north-macedonia,operational,1.0,Q55.
2020,C_band,north-macedonia,operational,2.0,Q55.
2020,C_band,north-macedonia,operational,0.0,Q56.
2020,C_band,north-macedonia,operational,0.0,Q56.
2020,C_band,north-macedonia,operational,0.0,Q56.
2020,C_band,north-macedonia,procurement,0.0,Q57.
2020,C_band,north-macedonia,procurement,3.0,Q57.
2020,C_band,north-macedonia,procurement,2.0,Q57.
2020,C_band,north-macedonia,procurement,4.0,Q58.
2020,C_band,north-macedonia,procurement,2.0,Q58.
2020,C_band,north-macedonia,procurement,3.0,Q58.
2020,C_band,north-macedonia,procurement,4.0,Q59.
2020,C_band,north-macedonia,procurement,4.0,Q59.
2020,C_band,north-macedonia,procurement,3.0,Q59.
2020,C_band,north-macedonia,procurement,4.0,Q60.
2020,C_band,north-macedonia,procurement,4.0,Q60.
2020,C_band,north-macedonia,procurement,3.0,Q61.
2020,C_band,north-macedonia,procurement,4.0,Q61.
2020,C_band,north-macedonia,procurement,2.0,Q62.
2020,C_band,north-macedonia,procurement,4.0,Q62.
2020,C_band,north-macedonia,procurement,4.0,Q63.
2020,C_band,north-macedonia,procurement,2.0,Q63.
2020,C_band,north-macedonia,procurement,2.0,Q63.
2020,C_band,north-macedonia,procurement,4.0,Q64.
2020,C_band,north-macedonia,procurement,3.0,Q64.
2020,C_band,north-macedonia,procurement,3.0,Q65.
2020,C_band,north-macedonia,procurement,0.0,Q65.
2020,C_band,north-macedonia,procurement,2.0,Q65.
2020,C_band,north-macedonia,procurement,0.0,Q65.
2020,C_band,north-macedonia,procurement,2.0,Q66.
2020,C_band,north-macedonia,procurement,2.0,Q66.
2020,C_band,north-macedonia,procurement,4.0,Q66.
2020,C_band,north-macedonia,procurement,2.0,Q66.
2020,C_band,north-macedonia,procurement,4.0,Q67.
2020,C_band,north-macedonia,procurement,3.0,Q67.
2020,C_band,north-macedonia,procurement,3.0,Q67.
2020,C_band,north-macedonia,procurement,4.0,Q67.
2020,C_band,north-macedonia,procurement,4.0,Q68.
2020,C_band,north-macedonia,procurement,4.0,Q68.
2020,C_band,north-macedonia,procurement,4.0,Q68.
2020,C_band,north-macedonia,procurement,2.0,Q69.
2020,C_band,north-macedonia,procurement,3.0,Q69.
2020,C_band,north-macedonia,procurement,4.0,Q69.
2020,C_band,north-macedonia,procurement,2.0,Q70.
2020,C_band,north-macedonia,procurement,0.0,Q70.
2020,C_band,north-macedonia,procurement,0.0,Q71.
2020,C_band,north-macedonia,procurement,0.0,Q71.
2020,C_band,north-macedonia,procurement,0.0,Q71.
2020,C_band,north-macedonia,procurement,0.0,Q71.
2020,C_band,north-macedonia,procurement,0.0,Q72.
2020,C_band,north-macedonia,procurement,2.0,Q73.
2020,C_band,north-macedonia,procurement,0.0,Q73.
2020,C_band,north-macedonia,procurement,1.0,Q74.
2020,C_band,north-macedonia,procurement,0.0,Q75.
2020,C_band,north-macedonia,procurement,0.0,Q75.
2020,C_band,north-macedonia,procurement,0.0,Q75.
2020,C_band,poland,political,2.0,Q1.
2020,C_band,poland,political,2.0,Q1.
2020,C_band,poland,political,2.0,Q1.
2020,C_band,poland,political,3.0,Q2.
2020,C_band,poland,political,3.0,Q2.
2020,C_band,poland,political,0.0,Q2.
2020,C_band,poland,political,1.0,Q2.
2020,C_band,poland,political,0.0,Q2.
2020,C_band,poland,political,0.0,Q2.
2020,C_band,poland,political,2.0,Q3.
2020,C_band,poland,political,2.0,Q3.
2020,C_band,poland,political,1.0,Q3.
2020,C_band,poland,political,3.0,Q3.
2020,C_band,poland,political,1.0,Q4.
2020,C_band,poland,political,3.0,Q4.
2020,C_band,poland,political,2.0,Q4.
2020,C_band,poland,political,4.0,Q5.
2020,C_band,poland,political,1.0,Q5.
2020,C_band,poland,political,4.0,Q6.
2020,C_band,poland,political,2.0,Q6.
2020,C_band,poland,political,4.0,Q7.
2020,C_band,poland,political,3.0,Q7.
2020,C_band,poland,political,3.0,Q8.
2020,C_band,poland,political,2.0,Q8.
2020,C_band,poland,political,2.0,Q8.
2020,C_band,poland,political,0.0,Q9.
2020,C_band,poland,political,2.0,Q10.
2020,C_band,poland,political,0.0,Q10.
2020,C_band,poland,political,2.0,Q10.
2020,C_band,poland,political,1.0,Q11.
2020,C_band,poland,political,1.0,Q11.
2020,C_band,poland,political,0.0,Q11.
2020,C_band,poland,political,3.0,Q12.
2020,C_band,poland,political,4.0,Q12.
2020,C_band,poland,political,2.0,Q13.
2020,C_band,poland,political,2.0,Q13.
2020,C_band,poland,political,3.0,Q14.
2020,C_band,poland,political,3.0,Q14.
2020,C_band,poland,political,4.0,Q14.
2020,C_band,poland,political,4.0,Q15.
2020,C_band,poland,political,3.0,Q15.
2020,C_band,poland,political,1.0,Q15.
2020,C_band,poland,political,2.0,Q16.
2020,C_band,poland,political,1.0,Q16.
2020,C_band,poland,political,3.0,Q16.
2020,C_band,poland,political,2.0,Q16.
2020,C_band,poland,political,4.0,Q17.
2020,C_band,poland,political,3.0,Q17.
2020,C_band,poland,political,3.0,Q17.
2020,C_band,poland,political,2.0,Q17.
2020,C_band,poland,political,2.0,Q18.
2020,C_band,poland,political,4.0,Q18.
2020,C_band,poland,political,4.0,Q18.
2020,C_band,poland,political,0.0,Q18.
2020,C_band,poland,political,0.0,Q18.
2020,C_band,poland,political,3.0,Q19.
2020,C_band,poland,political,2.0,Q19.
2020,C_band,poland,political,4.0,Q20.
2020,C_band,poland,political,3.0,Q20.
2020,C_band,poland,political,3.0,Q20.
2020,C_band,poland,political,3.0,Q21.
2020,C_band,poland,political,2.0,Q21.
2020,C_band,poland,political,1.0,Q22.
2020,C_band,poland,political,1.0,Q22.
2020,C_band,poland,political,1.0,Q22.
2020,C_band,poland,political,4.0,Q23.
2020,C_band,poland,political,4.0,Q23.
2020,C_band,poland,political,1.0,Q23.
2020,C_band,poland,political,1.0,Q76.
2020,C_band,poland,political,1.0,Q76.
2020,C_band,poland,political,2.0,Q76.
2020,C_band,poland,political,0.0,Q76.
2020,C_band,poland,financial,4.0,Q24.
2020,C_band,poland,financial,3.0,Q24.
2020,C_band,poland,financial,1.0,Q24.
2020,C_band,poland,financial,3.0,Q25.
2020,C_band,poland,financial,4.0,Q25.
2020,C_band,poland,financial,2.0,Q25.
2020,C_band,poland,financial,3.0,Q26.
2020,C_band,poland,financial,2.0,Q27.
2020,C_band,poland,financial,3.0,Q28.
2020,C_band,poland,financial,2.0,Q28.
2020,C_band,poland,financial,4.0,Q29.
2020,C_band,poland,financial,0.0,Q29.
2020,C_band,poland,financial,4.0,Q29.
2020,C_band,poland,financial,4.0,Q30.
2020,C_band,poland,financial,0.0,Q30.
2020,C_band,poland,financial,3.0,Q30.
2020,C_band,poland,financial,4.0,Q31.
2020,C_band,poland,financial,0.0,Q31.
2020,C_band,poland,financial,4.0,Q32.
2020,C_band,poland,financial,0.0,Q32.
2020,C_band,poland,financial,2.0,Q33.
2020,C_band,poland,financial,3.0,Q33.
2020,C_band,poland,financial,3.0,Q77.
2020,C_band,poland,financial,2.0,Q77.
2020,C_band,poland,financial,4.0,Q77.
2020,C_band,poland,financial,0.0,Q77.
2020,C_band,poland,personnel,1.0,Q34.
2020,C_band,poland,personnel,1.0,Q34.
2020,C_band,poland,personnel,0.0,Q34.
2020,C_band,poland,personnel,4.0,Q35.
2020,C_band,poland,personnel,3.0,Q35.
2020,C_band,poland,personnel,0.0,Q36.
2020,C_band,poland,personnel,0.0,Q36.
2020,C_band,poland,personnel,0.0,Q36.
2020,C_band,poland,personnel,2.0,Q37.
2020,C_band,poland,personnel,2.0,Q37.
2020,C_band,poland,personnel,0.0,Q37.
2020,C_band,poland,personnel,1.0,Q38.
2020,C_band,poland,personnel,2.0,Q38.
2020,C_band,poland,personnel,4.0,Q38.
2020,C_band,poland,personnel,4.0,Q39.
2020,C_band,poland,personnel,4.0,Q39.
2020,C_band,poland,personnel,4.0,Q40.
2020,C_band,poland,personnel,4.0,Q40.
2020,C_band,poland,personnel,4.0,Q40.
2020,C_band,poland,personnel,1.0,Q41.
2020,C_band,poland,personnel,0.0,Q41.
2020,C_band,poland,personnel,2.0,Q41.
2020,C_band,poland,personnel,2.0,Q42.
2020,C_band,poland,personnel,2.0,Q42.
2020,C_band,poland,personnel,0.0,Q42.
2020,C_band,poland,personnel,1.0,Q42.
2020,C_band,poland,personnel,0.0,Q43.
2020,C_band,poland,personnel,0.0,Q43.
2020,C_band,poland,personnel,0.0,Q43.
2020,C_band,poland,personnel,4.0,Q44.
2020,C_band,poland,personnel,4.0,Q44.
2020,C_band,poland,personnel,2.0,Q44.
2020,C_band,poland,personnel,4.0,Q45.
2020,C_band,poland,personnel,1.0,Q46.
2020,C_band,poland,personnel,4.0,Q46.
2020,C_band,poland,personnel,0.0,Q46.
2020,C_band,poland,personnel,3.0,Q46.
2020,C_band,poland,personnel,2.0,Q47.
2020,C_band,poland,personnel,4.0,Q47.
2020,C_band,poland,personnel,2.0,Q47.
2020,C_band,poland,personnel,2.0,Q47.
2020,C_band,poland,personnel,3.0,Q48.
2020,C_band,poland,personnel,3.0,Q48.
2020,C_band,poland,personnel,2.0,Q48.
2020,C_band,poland,personnel,0.0,Q49.
2020,C_band,poland,personnel,2.0,Q49.
2020,C_band,poland,personnel,3.0,Q49.
2020,C_band,poland,personnel,4.0,Q50.
2020,C_band,poland,personnel,2.0,Q50.
2020,C_band,poland,personnel,4.0,Q50.
2020,C_band,poland,operational,0.0,Q51.
2020,C_band,poland,operational,0.0,Q51.
2020,C_band,poland,operational,4.0,Q52.
2020,C_band,poland,operational,0.0,Q53.
2020,C_band,poland,operational,0.0,Q53.
2020,C_band,poland,operational,1.0,Q54.
2020,C_band,poland,operational,2.0,Q54.
2020,C_band,poland,operational,0.0,Q54.
2020,C_band,poland,operational,1.0,Q55.
2020,C_band,poland,operational,2.0,Q55.
2020,C_band,poland,operational,0.0,Q56.
2020,C_band,poland,operational,0.0,Q56.
2020,C_band,poland,operational,0.0,Q56.
2020,C_band,poland,procurement,0.0,Q57.
2020,C_band,poland,procurement,2.0,Q57.
2020,C_band,poland,procurement,2.0,Q57.
2020,C_band,poland,procurement,4.0,Q58.
2020,C_band,poland,procurement,2.0,Q58.
2020,C_band,poland,procurement,3.0,Q58.
2020,C_band,poland,procurement,3.0,Q59.
2020,C_band,poland,procurement,3.0,Q59.
2020,C_band,poland,procurement,0.0,Q59.
2020,C_band,poland,procurement,4.0,Q60.
2020,C_band,poland,procurement,1.0,Q60.
2020,C_band,poland,procurement,3.0,Q61.
2020,C_band,poland,procurement,4.0,Q61.
2020,C_band,poland,procurement,2.0,Q62.
2020,C_band,poland,procurement,1.0,Q62.
2020,C_band,poland,procurement,1.0,Q63.
2020,C_band,poland,procurement,0.0,Q63.
2020,C_band,poland,procurement,0.0,Q63.
2020,C_band,poland,procurement,1.0,Q64.
2020,C_band,poland,procurement,1.0,Q64.
2020,C_band,poland,procurement,2.0,Q65.
2020,C_band,poland,procurement,2.0,Q65.
2020,C_band,poland,procurement,4.0,Q65.
2020,C_band,poland,procurement,2.0,Q65.
2020,C_band,poland,procurement,4.0,Q66.
2020,C_band,poland,procurement,4.0,Q66.
2020,C_band,poland,procurement,4.0,Q66.
2020,C_band,poland,procurement,0.0,Q66.
2020,C_band,poland,procurement,4.0,Q67.
2020,C_band,poland,procurement,0.0,Q67.
2020,C_band,poland,procurement,3.0,Q67.
2020,C_band,poland,procurement,2.0,Q67.
2020,C_band,poland,procurement,3.0,Q68.
2020,C_band,poland,procurement,4.0,Q68.
2020,C_band,poland,procurement,3.0,Q68.
2020,C_band,poland,procurement,4.0,Q69.
2020,C_band,poland,procurement,3.0,Q69.
2020,C_band,poland,procurement,1.0,Q69.
2020,C_band,poland,procurement,2.0,Q70.
2020,C_band,poland,procurement,2.0,Q70.
2020,C_band,poland,procurement,2.0,Q71.
2020,C_band,poland,procurement,2.0,Q71.
2020,C_band,poland,procurement,0.0,Q71.
2020,C_band,poland,procurement,0.0,Q71.
2020,C_band,poland,procurement,2.0,Q72.
2020,C_band,poland,procurement,0.0,Q73.
2020,C_band,poland,procurement,0.0,Q73.
2020,C_band,poland,procurement,1.0,Q74.
2020,C_band,poland,procurement,0.0,Q75.
2020,C_band,poland,procurement,0.0,Q75.
2020,C_band,poland,procurement,0.0,Q75.
2020,D_band,albania,political,4.0,Q1.
2020,D_band,albania,political,2.0,Q1.
2020,D_band,albania,political,2.0,Q1.
2020,D_band,albania,political,4.0,Q2.
2020,D_band,albania,political,2.0,Q2.
2020,D_band,albania,political,3.0,Q2.
2020,D_band,albania,political,0.0,Q2.
2020,D_band,albania,political,0.0,Q2.
2020,D_band,albania,political,0.0,Q2.
2020,D_band,albania,political,2.0,Q3.
2020,D_band,albania,political,2.0,Q3.
2020,D_band,albania,political,2.0,Q3.
2020,D_band,albania,political,3.0,Q3.
2020,D_band,albania,political,2.0,Q4.
2020,D_band,albania,political,3.0,Q4.
2020,D_band,albania,political,1.0,Q4.
2020,D_band,albania,political,4.0,Q5.
2020,D_band,albania,political,2.0,Q5.
2020,D_band,albania,political,1.0,Q6.
2020,D_band,albania,political,1.0,Q6.
2020,D_band,albania,political,3.0,Q7.
2020,D_band,albania,political,1.0,Q7.
2020,D_band,albania,political,4.0,Q8.
2020,D_band,albania,political,4.0,Q8.
2020,D_band,albania,political,1.0,Q8.
2020,D_band,albania,political,0.0,Q9.
2020,D_band,albania,political,1.0,Q10.
2020,D_band,albania,political,0.0,Q10.
2020,D_band,albania,political,0.0,Q10.
2020,D_band,albania,political,2.0,Q11.
2020,D_band,albania,political,1.0,Q11.
2020,D_band,albania,political,2.0,Q11.
2020,D_band,albania,political,2.0,Q12.
2020,D_band,albania,political,4.0,Q12.
2020,D_band,albania,political,4.0,Q13.
2020,D_band,albania,political,1.0,Q13.
2020,D_band,albania,political,2.0,Q14.
2020,D_band,albania,political,2.0,Q14.
2020,D_band,albania,political,0.0,Q14.
2020,D_band,albania,political,1.0,Q15.
2020,D_band,albania,political,3.0,Q15.
2020,D_band,albania,political,0.0,Q15.
2020,D_band,albania,political,2.0,Q16.
2020,D_band,albania,political,0.0,Q16.
2020,D_band,albania,political,2.0,Q16.
2020,D_band,albania,political,2.0,Q16.
2020,D_band,albania,political,3.0,Q17.
2020,D_band,albania,political,4.0,Q17.
2020,D_band,albania,political,2.0,Q17.
2020,D_band,albania,political,2.0,Q17.
2020,D_band,albania,political,0.0,Q18.
2020,D_band,albania,political,4.0,Q18.
2020,D_band,albania,political,4.0,Q18.
2020,D_band,albania,political,0.0,Q18.
2020,D_band,albania,political,0.0,Q18.
2020,D_band,albania,political,1.0,Q19.
2020,D_band,albania,political,0.0,Q19.
